Height/width [cm];Load (UDL) [kN];Displ. [cm];Beam lenght [m]
67.482558;13.496512;0.234181;6.748256
82.734803;16.546961;0.350659;8.27348
86.920864;17.384173;0.386726;8.692086
80.342769;16.068554;0.330842;8.034277
67.189431;13.437886;0.232172;6.718943
59.269796;11.853959;0.181169;5.92698
87.72123;17.544246;0.393823;8.772123
59.537838;11.907568;0.182792;5.953784
74.268449;14.85369;0.283109;7.426845
68.191924;13.638385;0.239078;6.819192
71.025949;14.20519;0.259151;7.102595
81.622297;16.324459;0.341371;8.16223
59.602727;11.920545;0.183186;5.960273
78.194939;15.638988;0.313539;7.819494
97.543244;19.508649;0.486172;9.754324
92.440343;18.488069;0.43698;9.244034
71.079783;14.215957;0.25954;7.107978
76.636613;15.327323;0.301276;7.663661
95.207687;19.041537;0.463331;9.520769
62.137396;12.427479;0.198907;6.21374
94.522435;18.904487;0.456734;9.452243
71.270491;14.254098;0.260921;7.127049
52.126045;10.425209;0.140583;5.212604
98.709372;19.741874;0.497781;9.870937
72.730304;14.546061;0.271612;7.27303
98.761841;19.752368;0.498307;9.876184
76.170837;15.234167;0.297659;7.617084
96.301133;19.260227;0.473956;9.630113
81.664689;16.332938;0.341722;8.166469
71.429239;14.285848;0.262073;7.142924
61.82324;12.364648;0.196923;6.182324
84.745263;16.949053;0.367761;8.474526
88.170773;17.634155;0.397837;8.817077
76.914263;15.382853;0.303443;7.691426
64.021016;12.804203;0.211009;6.402102
79.367785;15.873557;0.32293;7.936779
88.29659;17.659318;0.398965;8.829659
85.196913;17.039383;0.371659;8.519691
68.40531;13.681062;0.240561;6.840531
51.745471;10.349094;0.138565;5.174547
76.985969;15.397194;0.304004;7.698597
89.074362;17.814872;0.405968;8.907436
57.350039;11.470008;0.169757;5.735004
91.453134;18.290627;0.427766;9.145313
86.2764;17.25528;0.381058;8.62764
62.708827;12.541765;0.20254;6.270883
65.180401;13.03608;0.218635;6.51804
59.030001;11.806;0.179723;5.903
69.302314;13.860463;0.246846;6.930231
59.996349;11.99927;0.185585;5.999635
53.000161;10.600032;0.145273;5.300016
83.725583;16.745117;0.359036;8.372558
86.422031;17.284406;0.382335;8.642203
54.85762;10.971524;0.155495;5.485762
60.105439;12.021088;0.186252;6.010544
96.212067;19.242413;0.473086;9.621207
80.608758;16.121752;0.333017;8.060876
88.211492;17.642298;0.398202;8.821149
57.612465;11.522493;0.171295;5.761247
68.42759;13.685518;0.240717;6.842759
83.098959;16.619792;0.353726;8.309896
91.420097;18.284019;0.42746;9.14201
77.873149;15.57463;0.310987;7.787315
52.83921;10.567842;0.144404;5.283921
56.368684;11.273737;0.164067;5.636868
86.280686;17.256137;0.381096;8.628069
93.451524;18.690305;0.446519;9.345152
82.688464;16.537693;0.35027;8.268846
64.173923;12.834785;0.212007;6.417392
68.175459;13.635092;0.238964;6.817546
54.143753;10.828751;0.151525;5.414375
85.88287;17.176574;0.377618;8.588287
58.231303;11.646261;0.17495;5.82313
93.462215;18.692443;0.446621;9.346222
85.151428;17.030286;0.371265;8.515143
55.448072;11.089614;0.158817;5.544807
63.920452;12.78409;0.210353;6.392045
60.67291;12.134582;0.189744;6.067291
62.432971;12.486594;0.200782;6.243297
60.021477;12.004295;0.185738;6.002148
83.58144;16.716288;0.357811;8.358144
67.140836;13.428167;0.231839;6.714084
76.998819;15.399764;0.304105;7.699882
71.668341;14.333668;0.263813;7.166834
68.429077;13.685815;0.240727;6.842908
78.097656;15.619531;0.312767;7.809766
98.323233;19.664647;0.493922;9.832323
83.313153;16.662631;0.355537;8.331315
66.808824;13.361765;0.229576;6.680882
67.808949;13.56179;0.236428;6.780895
98.759027;19.751805;0.498279;9.875903
50.085098;10.01702;0.129932;5.00851
77.584448;15.51689;0.308706;7.758445
99.977721;19.995544;0.510564;9.997772
68.646513;13.729303;0.242244;6.864651
85.565871;17.113174;0.374858;8.556587
61.201213;12.240243;0.193025;6.120121
54.510828;10.902166;0.15356;5.451083
85.084451;17.01689;0.370686;8.508445
99.995714;19.999143;0.510747;9.999571
69.257303;13.851461;0.246529;6.92573
82.491937;16.498387;0.348621;8.249194
94.856078;18.971216;0.45994;9.485608
51.126855;10.225371;0.135317;5.112685
55.852595;11.170519;0.161113;5.58526
67.117291;13.423458;0.231679;6.711729
75.49428;15.098856;0.292442;7.549428
92.959815;18.591963;0.441868;9.295982
69.706193;13.941239;0.249703;6.970619
54.657367;10.931473;0.154376;5.465737
82.291615;16.458323;0.346944;8.229162
69.935848;13.98717;0.251334;6.993585
75.778521;15.155704;0.294628;7.577852
97.590988;19.518198;0.486644;9.759099
84.84615;16.96923;0.36863;8.484615
65.958123;13.191625;0.223827;6.595812
64.421278;12.884256;0.213626;6.442128
56.204808;11.240962;0.163126;5.620481
84.410133;16.882027;0.364882;8.441013
78.271027;15.654205;0.314144;7.827103
87.957453;17.591491;0.39593;8.795745
60.138371;12.027674;0.186454;6.013837
65.87964;13.175928;0.2233;6.587964
96.364974;19.272995;0.47458;9.636497
69.416432;13.883286;0.247652;6.941643
54.058656;10.811731;0.151056;5.405866
58.298422;11.659684;0.175348;5.829842
58.253582;11.650716;0.175082;5.825358
74.815702;14.96314;0.287257;7.48157
99.585556;19.917111;0.506594;9.958556
94.246859;18.849372;0.454095;9.424686
59.409624;11.881925;0.182015;5.940962
75.58846;15.117692;0.293166;7.558846
62.437257;12.487451;0.200809;6.243726
90.764174;18.152835;0.421394;9.076417
51.089503;10.217901;0.135122;5.10895
72.284758;14.456952;0.268326;7.228476
75.871964;15.174393;0.295349;7.587196
65.815745;13.163149;0.222872;6.581575
51.311786;10.262357;0.136284;5.131179
52.603376;10.520675;0.143135;5.260338
55.363417;11.072683;0.158339;5.536342
63.60696;12.721392;0.208318;6.360696
62.151458;12.430292;0.198996;6.215146
85.517334;17.103467;0.374436;8.551733
78.823179;15.764636;0.318552;7.882318
74.306577;14.861315;0.283397;7.430658
79.99346;15.998692;0.327996;7.999346
65.131571;13.026314;0.218311;6.513157
52.68839;10.537678;0.143592;5.268839
71.144593;14.228919;0.260009;7.114459
54.996406;10.999281;0.156273;5.499641
70.100696;14.020139;0.252509;7.01007
56.813423;11.362685;0.166634;5.681342
62.038261;12.407652;0.19828;6.203826
59.118932;11.823786;0.180259;5.911893
66.612297;13.322459;0.228241;6.66123
98.491104;19.698221;0.495598;9.84911
81.710423;16.342085;0.342102;8.171042
51.79394;10.358788;0.138822;5.179394
58.818869;11.763774;0.178455;5.881887
67.240698;13.44814;0.232522;6.72407
68.144113;13.628823;0.238747;6.814411
70.120637;14.024127;0.252651;7.012064
60.410508;12.082102;0.188126;6.041051
72.881991;14.576398;0.272735;7.288199
94.347389;18.869478;0.455057;9.434739
63.341264;12.668253;0.2066;6.334126
56.826814;11.365363;0.166711;5.682681
83.756647;16.751329;0.3593;8.375665
93.673366;18.734673;0.448626;9.367337
88.549314;17.709863;0.401234;8.854931
90.389062;18.077812;0.417945;9.038906
83.098347;16.619669;0.353721;8.309835
75.667651;15.13353;0.293775;7.566765
82.594036;16.518807;0.349477;8.259404
96.53141;19.306282;0.476209;9.653141
53.728182;10.745636;0.149238;5.372818
60.847641;12.169528;0.190826;6.084764
90.593253;18.118651;0.419821;9.059325
79.752079;15.950416;0.326037;7.975208
78.304963;15.660993;0.314414;7.830496
93.122011;18.624402;0.443399;9.312201
72.127313;14.425463;0.26717;7.212731
78.440963;15.688193;0.315498;7.844096
89.250453;17.850091;0.407562;8.925045
89.308928;17.861786;0.408092;8.930893
68.775037;13.755007;0.243142;6.877504
50.398996;10.079799;0.131543;5.0399
81.645242;16.329048;0.341561;8.164524
84.477206;16.895441;0.365457;8.447721
73.793654;14.758731;0.279535;7.379365
94.161541;18.832308;0.453279;9.416154
64.021806;12.804361;0.211014;6.402181
92.492917;18.498583;0.437473;9.249292
85.362678;17.072536;0.373094;8.536268
87.219304;17.443861;0.389365;8.72193
93.486324;18.697265;0.446849;9.348632
51.74095;10.34819;0.138542;5.174095
62.635343;12.527069;0.202071;6.263534
84.47579;16.895158;0.365445;8.447579
60.965314;12.193063;0.191556;6.096531
73.166646;14.633329;0.274849;7.316665
81.374924;16.274985;0.339322;8.137492
59.015024;11.803005;0.179633;5.901502
82.595279;16.519056;0.349487;8.259528
64.607343;12.921469;0.214849;6.460734
87.002349;17.40047;0.387446;8.700235
81.145772;16.229154;0.33743;8.114577
79.444225;15.888845;0.323547;7.944422
62.587522;12.517504;0.201766;6.258752
62.884115;12.576823;0.203661;6.288412
87.643463;17.528693;0.39313;8.764346
91.11717;18.223434;0.424653;9.111717
72.041861;14.408372;0.266543;7.204186
80.513906;16.102781;0.332241;8.051391
74.118687;14.823737;0.281979;7.411869
96.0168;19.20336;0.471182;9.60168
91.679674;18.335935;0.429872;9.167967
71.160054;14.232011;0.260121;7.116005
83.573063;16.714613;0.35774;8.357306
75.572352;15.11447;0.293042;7.557235
62.942267;12.588453;0.204034;6.294227
75.181572;15.036314;0.290047;7.518157
99.279441;19.855888;0.503506;9.927944
69.879712;13.975942;0.250935;6.987971
94.387773;18.877555;0.455444;9.438777
76.367257;15.273451;0.299182;7.636726
90.605429;18.121086;0.419933;9.060543
90.304973;18.060995;0.417174;9.030497
95.374732;19.074946;0.464947;9.537473
53.045086;10.609017;0.145516;5.304509
51.987232;10.397446;0.139846;5.198723
98.212298;19.64246;0.492816;9.82123
56.117462;11.223492;0.162626;5.611746
68.786765;13.757353;0.243224;6.878677
55.138317;11.027663;0.15707;5.513832
61.747087;12.349417;0.196444;6.174709
63.112289;12.622458;0.205126;6.311229
95.845684;19.169137;0.469516;9.584568
74.64311;14.928622;0.285946;7.464311
52.306579;10.461316;0.141546;5.230658
87.629265;17.525853;0.393004;8.762926
70.954771;14.190954;0.258637;7.095477
69.05772;13.811544;0.245125;6.905772
71.593091;14.318618;0.263265;7.159309
86.150191;17.230038;0.379953;8.615019
53.044371;10.608874;0.145513;5.304437
91.979945;18.395989;0.432671;9.197994
61.979011;12.395802;0.197905;6.197901
61.243991;12.248798;0.193291;6.124399
91.202504;18.240501;0.425443;9.12025
51.80665;10.36133;0.138889;5.180665
80.580896;16.116179;0.332789;8.05809
79.062279;15.812456;0.32047;7.906228
58.903439;11.780688;0.178962;5.890344
98.023046;19.604609;0.490932;9.802305
97.985073;19.597015;0.490554;9.798507
82.095484;16.419097;0.345306;8.209548
89.135312;17.827062;0.406519;8.913531
88.207506;17.641501;0.398166;8.820751
88.240086;17.648017;0.398458;8.824009
96.39692;19.279384;0.474893;9.639692
90.840798;18.16816;0.4221;9.08408
84.069493;16.813899;0.361967;8.406949
59.542436;11.908487;0.18282;5.954244
60.896883;12.179377;0.191132;6.089688
89.431165;17.886233;0.409201;8.943116
84.999708;16.999942;0.369954;8.499971
53.255096;10.651019;0.146656;5.32551
75.375589;15.075118;0.291532;7.537559
62.3716;12.47432;0.200392;6.23716
82.904511;16.580902;0.352087;8.290451
95.83399;19.166798;0.469402;9.583399
96.516944;19.303389;0.476067;9.651694
81.266485;16.253297;0.338426;8.126648
87.943087;17.588617;0.395802;8.794309
91.987496;18.397499;0.432741;9.19875
56.123853;11.224771;0.162662;5.612385
77.68635;15.53727;0.30951;7.768635
83.729521;16.745904;0.35907;8.372952
91.343403;18.268681;0.426748;9.13434
84.387312;16.877462;0.364686;8.438731
78.626418;15.725284;0.316978;7.862642
79.060982;15.812196;0.32046;7.906098
54.172228;10.834446;0.151683;5.417223
51.238436;10.247687;0.1359;5.123844
71.406336;14.281267;0.261907;7.140634
69.150019;13.830004;0.245774;6.915002
97.214024;19.442805;0.482919;9.721402
70.763719;14.152744;0.25726;7.076372
57.153243;11.430649;0.168608;5.715324
79.651603;15.930321;0.325223;7.96516
73.976976;14.795395;0.280912;7.397698
57.638178;11.527636;0.171446;5.763818
86.403024;17.280605;0.382169;8.640302
55.909659;11.181932;0.161439;5.590966
96.788467;19.357693;0.47873;9.678847
86.885278;17.377056;0.386412;8.688528
59.515284;11.903057;0.182655;5.951528
60.696207;12.139241;0.189888;6.069621
96.719026;19.343805;0.478049;9.671903
68.044662;13.608932;0.238057;6.804466
88.724849;17.74497;0.402813;8.872485
86.603422;17.320684;0.383929;8.660342
98.872392;19.774478;0.499415;9.887239
58.297993;11.659599;0.175346;5.829799
55.97266;11.194532;0.161798;5.597266
84.063952;16.81279;0.36192;8.406395
97.795794;19.559159;0.488674;9.779579
70.960352;14.19207;0.258677;7.096035
56.03555;11.20711;0.162157;5.603555
91.861221;18.372244;0.431563;9.186122
54.409134;10.881827;0.152995;5.440913
55.405792;11.081158;0.158578;5.540579
96.864103;19.372821;0.479473;9.68641
53.852774;10.770555;0.149922;5.385277
67.770502;13.5541;0.236163;6.77705
61.779816;12.355963;0.19665;6.177982
79.897265;15.979453;0.327215;7.989727
58.304;nov.08;0.175381;mai.04
89.490547;17.898109;0.409741;8.949055
70.281146;14.056229;0.253797;7.028115
87.785684;17.557137;0.394397;8.778568
82.491377;16.498275;0.348616;8.249138
68.222346;13.644469;0.239289;6.822235
82.719996;16.543999;0.350535;8.272
58.927535;11.785507;0.179107;5.892753
88.195811;17.639162;0.398062;8.819581
60.11392;12.022784;0.186304;6.011392
75.356826;15.071365;0.291388;7.535683
91.15462;18.230924;0.424999;9.115462
55.102218;11.020444;0.156867;5.510222
96.608569;19.321714;0.476965;9.660857
66.990143;13.398029;0.230811;6.699014
87.010495;17.402099;0.387517;8.701049
73.29874;14.659748;0.275833;7.329874
95.662464;19.132493;0.467736;9.566246
92.022996;18.404599;0.433073;sep.23
80.188591;16.037718;0.329584;8.018859
95.874235;19.174847;0.469794;9.587423
95.265776;19.053155;0.463893;9.526578
87.342385;17.468477;0.390456;8.734238
71.354224;14.270845;0.261528;7.135422
76.253672;15.250734;0.2983;7.625367
64.728169;12.945634;0.215644;6.472817
65.292023;13.058405;0.219377;6.529202
75.24247;15.048494;0.290513;7.524247
68.571185;13.714237;0.241718;6.857118
60.774075;12.154815;0.19037;6.077408
82.55025;16.51005;0.34911;8.255025
88.139157;17.627831;0.397554;8.813916
85.008651;17.00173;0.370031;8.500865
56.988013;11.397603;0.167647;5.698801
51.211284;10.242257;0.135758;5.121128
71.20566;14.241132;0.260451;7.120566
76.43788;15.287576;0.29973;7.643788
80.258978;16.051796;0.330158;8.025898
56.233471;11.246694;0.16329;5.623347
68.381076;13.676215;0.240393;6.838108
66.152395;13.230479;0.225134;6.61524
99.370458;19.874092;0.504424;9.937046
67.776849;13.55537;0.236206;6.777685
73.950032;14.790006;0.28071;7.395003
72.438968;14.487794;0.269461;7.243897
79.805731;15.961146;0.326472;7.980573
50.933332;10.186666;0.134308;5.093333
95.252652;19.05053;0.463766;9.525265
87.418991;17.483798;0.391135;8.741899
68.395297;13.679059;0.240492;6.83953
73.565363;14.713073;0.277824;7.356536
58.190311;11.638062;0.174706;5.819031
75.747506;15.149501;0.294389;7.574751
81.591225;16.318245;0.341113;8.159123
84.023031;16.804606;0.36157;8.402303
63.038224;12.607645;0.20465;6.303822
52.148163;10.429633;0.140701;5.214816
98.926922;19.785384;0.499962;9.892692
61.532012;12.306402;0.195093;6.153201
67.763208;13.552642;0.236112;6.776321
52.930323;10.586065;0.144896;5.293032
57.477527;11.495505;0.170503;5.747753
90.35635;18.07127;0.417645;9.035635
77.421736;15.484347;0.307424;7.742174
77.56367;15.512734;0.308542;7.756367
87.217669;17.443534;0.38935;8.721767
56.145969;11.229194;0.162789;5.614597
98.114205;19.622841;0.491839;9.81142
95.397285;19.079457;0.465165;9.539729
95.784483;19.156897;0.468921;9.578448
60.572615;12.114523;0.189125;6.057261
93.039762;18.607952;0.442622;9.303976
89.428992;17.885798;0.409182;8.942899
73.64192;14.728384;0.278397;7.364192
64.036195;12.807239;0.211108;6.40362
96.503776;19.300755;0.475938;9.650378
77.488927;15.497785;0.307953;7.748893
63.392353;12.678471;0.20693;6.339235
98.915256;19.783051;0.499845;9.891526
96.447941;19.289588;0.475392;9.644794
63.794837;12.758967;0.209537;6.379484
70.039371;14.007874;0.252071;7.003937
87.823479;17.564696;0.394734;8.782348
50.175888;10.035178;0.130397;5.017589
87.208712;17.441742;0.389271;8.720871
74.359939;14.871988;0.283801;7.435994
62.391651;12.47833;0.200519;6.239165
53.417425;10.683485;0.147539;5.341743
72.964982;14.592996;0.273351;7.296498
88.17306;17.634612;0.397858;8.817306
69.057498;13.8115;0.245123;6.90575
77.510958;15.502192;0.308127;7.751096
68.726966;13.745393;0.242806;6.872697
88.470263;17.694053;0.400523;8.847026
65.450753;13.090151;0.220433;6.545075
58.674869;11.734974;0.177593;5.867487
59.014108;11.802822;0.179627;5.901411
90.355113;18.071023;0.417634;9.035511
96.386361;19.277272;0.474789;9.638636
85.221299;17.04426;0.37187;8.52213
73.659762;14.731952;0.278531;7.365976
52.819127;10.563825;0.144296;5.281913
99.855367;19.971073;0.509324;9.985537
91.634508;18.326902;0.429452;9.163451
57.822682;11.564536;0.172532;5.782268
80.525601;16.10512;0.332336;8.05256
68.761318;13.752264;0.243046;6.876132
52.105585;10.421117;0.140475;5.210559
67.55503;13.511006;0.234679;6.755503
87.519254;17.503851;0.392026;8.751925
85.549297;17.109859;0.374714;8.55493
88.75581;17.751162;0.403092;8.875581
50.011666;10.002333;0.129557;5.001167
65.084071;13.016814;0.217996;6.508407
53.968372;10.793674;0.150558;5.396837
82.890952;16.57819;0.351973;8.289095
69.654047;13.930809;0.249333;6.965405
90.180463;18.036093;0.416033;9.018046
90.213024;18.042605;0.416331;9.021302
53.203731;10.640746;0.146377;5.320373
74.826018;14.965204;0.287336;7.482602
52.728544;10.545709;0.143808;5.272854
75.149223;15.029845;0.2898;7.514922
57.224225;11.444845;0.169022;5.722422
76.726985;15.345397;0.301981;7.672699
83.061657;16.612331;0.353412;8.306166
74.312796;14.862559;0.283444;7.43128
50.958729;10.191746;0.13444;5.095873
58.191167;11.638233;0.174711;5.819117
55.361326;11.072265;0.158327;5.536133
87.489669;17.497934;0.391763;8.748967
87.133814;17.426763;0.388608;8.713381
67.005992;13.401198;0.230919;6.700599
63.693957;12.738791;0.208882;6.369396
72.788179;14.557636;0.27204;7.278818
60.975709;12.195142;0.191621;6.097571
70.184005;14.036801;0.253103;7.0184
96.188972;19.237794;0.472861;9.618897
92.353206;18.470641;0.436163;9.235321
56.683112;11.336622;0.165879;5.668311
55.598621;11.119724;0.15967;5.559862
60.286066;12.057213;0.18736;6.028607
85.862395;17.172479;0.377439;8.586239
85.445728;17.089146;0.373815;8.544573
52.623763;10.524753;0.143244;5.262376
80.301688;16.060338;0.330507;8.030169
77.499293;15.499859;0.308035;7.749929
53.642895;10.728579;0.148771;5.364289
84.501891;16.900378;0.365669;8.450189
82.559801;16.51196;0.34919;8.25598
